Date,Open,Close,High,Low,Volume
2019-11-05 14:41:00,3078.26,3077.96,3078.27,3077.92,1643067
2019-11-05 14:42:00,3077.96,3078.6,3078.6,3077.96,1260596
2019-11-05 14:43:00,3078.61,3078.7,3078.7,3078.4,1676654
2019-11-05 14:44:00,3078.69,3078.54,3078.91,3078.54,2020657
2019-11-05 14:45:00,3078.53,3078.51,3078.71,3078.4,1544518
2019-11-05 14:46:00,3078.48,3078.65,3078.67,3078.43,2512972
2019-11-05 14:47:00,3078.67,3078.45,3078.7,3078.36,1042277
2019-11-05 14:48:00,3078.45,3078.68,3078.75,3078.45,1951339
2019-11-05 14:49:00,3078.68,3078.79,3078.81,3078.52,772576
2019-11-05 14:50:00,3078.79,3078.79,3078.87,3078.74,1060737
2019-11-05 14:51:00,3078.75,3078.73,3078.75,3078.6,1170912
2019-11-05 14:52:00,3078.71,3078.58,3078.71,3078.33,840145
2019-11-05 14:53:00,3078.58,3078.9,3078.93,3078.49,1194209
2019-11-05 14:54:00,3078.9,3079.01,3079.01,3078.77,2015116
2019-11-05 14:55:00,3078.99,3078.82,3079.16,3078.73,2316053
2019-11-05 14:56:00,3078.81,3079.19,3079.3,3078.81,1118351
2019-11-05 14:57:00,3079.19,3079.13,3079.29,3079.09,550477
2019-11-05 14:58:00,3079.12,3079.22,3079.23,3079.09,1172583
2019-11-05 14:59:00,3079.23,3078.89,3079.23,3078.87,2076979
2019-11-05 15:00:00,3078.88,3078.08,3078.89,3078.06,1491719
2019-11-05 15:01:00,3078.1,3078.29,3078.34,3078.08,2052885
2019-11-05 15:02:00,3078.3,3078.82,3078.9,3078.29,101385
2019-11-05 15:03:00,3078.81,3078.85,3079.04,3078.72,2099759
2019-11-05 15:04:00,3078.83,3078.77,3078.85,3078.73,262344
2019-11-05 15:05:00,3078.77,3078.49,3078.82,3078.34,1042972
2019-11-05 15:06:00,3078.52,3078.28,3078.63,3078.19,1285361
2019-11-05 15:07:00,3078.29,3077.56,3078.29,3077.47,1332167
2019-11-05 15:08:00,3077.53,3078.11,3078.14,3077.49,676230
2019-11-05 15:09:00,3078.1,3078.54,3078.76,3078.09,1420332
2019-11-05 15:10:00,3078.55,3078.19,3078.55,3078.17,2388639
2019-11-05 15:11:00,3078.2,3077.69,3078.26,3077.69,1256643
2019-11-05 15:12:00,3077.68,3077.81,3077.81,3077.54,849512
2019-11-05 15:13:00,3077.8,3077.79,3078.09,3077.73,642252
2019-11-05 15:14:00,3077.8,3077.77,3077.89,3077.7,1419362
2019-11-05 15:15:00,3077.75,3077.56,3077.81,3077.55,2292049
2019-11-05 15:16:00,3077.54,3077.53,3077.55,3077.37,2230104
2019-11-05 15:17:00,3077.53,3076.8,3077.53,3076.8,1789205
2019-11-05 15:18:00,3076.8,3076.71,3076.92,3076.62,988753
2019-11-05 15:19:00,3076.69,3077.08,3077.2,3076.69,1959435
2019-11-05 15:20:00,3077.04,3076.81,3077.04,3076.73,1963565
2019-11-05 15:21:00,3076.79,3077.39,3077.63,3076.78,1824835
2019-11-05 15:22:00,3077.38,3077.57,3077.63,3077.36,1006493
2019-11-05 15:23:00,3077.53,3077.97,3077.97,3077.48,1273545
2019-11-05 15:24:00,3077.98,3078.62,3078.62,3077.9,2603391
2019-11-05 15:25:00,3078.56,3077.71,3078.56,3077.7,635088
2019-11-05 15:26:00,3077.62,3077.37,3077.62,3077.37,1499608
2019-11-05 15:27:00,3077.36,3077.42,3077.51,3077.27,1163810
2019-11-05 15:28:00,3077.42,3077.32,3077.57,3077.32,889340
2019-11-05 15:29:00,3077.33,3076.95,3077.38,3076.95,1516775
2019-11-05 15:30:00,3076.91,3077.53,3077.56,3076.91,983983
2019-11-05 15:31:00,3077.54,3076.16,3077.55,3076.16,1155017
2019-11-05 15:32:00,3076.17,3075.39,3076.17,3075.27,789064
2019-11-05 15:33:00,3075.38,3075.57,3076.06,3075.29,1831256
2019-11-05 15:34:00,3075.59,3076.28,3076.29,3075.43,549871
2019-11-05 15:35:00,3076.28,3076.98,3076.98,3076.08,2008474
2019-11-05 15:36:00,3077.0,3077.27,3077.36,3077.0,1137710
2019-11-05 15:37:00,3077.27,3077.29,3077.77,3077.26,1814008
2019-11-05 15:38:00,3077.3,3077.87,3077.89,3076.9,686685
2019-11-05 15:39:00,3077.89,3078.29,3078.32,3077.89,2558249
2019-11-05 15:40:00,3078.27,3078.64,3078.64,3078.14,1836589
2019-11-05 15:41:00,3078.63,3078.15,3078.89,3078.06,1282727
2019-11-05 15:42:00,3078.16,3078.05,3078.24,3078.03,1291346
2019-11-05 15:43:00,3078.05,3078.14,3078.23,3078.05,989062
2019-11-05 15:44:00,3078.16,3078.05,3078.41,3078.05,1335651
2019-11-05 15:45:00,3078.04,3078.56,3078.56,3077.93,2938591
2019-11-05 15:46:00,3078.57,3078.09,3078.65,3078.04,425308
2019-11-05 15:47:00,3078.11,3077.41,3078.11,3077.41,1764163
2019-11-05 15:48:00,3077.38,3076.9,3077.38,3076.81,1384361
2019-11-05 15:49:00,3076.91,3076.62,3076.91,3076.1,1488855
2019-11-05 15:50:00,3076.23,3076.14,3077.06,3076.06,1232253
2019-11-05 15:51:00,3076.13,3076.13,3076.49,3075.82,2117848
2019-11-05 15:52:00,3076.38,3075.91,3076.38,3075.87,2027499
2019-11-05 15:53:00,3076.03,3076.36,3076.48,3076.01,2188388
2019-11-05 15:54:00,3077.04,3076.38,3077.17,3076.13,1939332
2019-11-05 15:55:00,3076.12,3075.89,3076.3,3075.52,1433935
2019-11-05 15:56:00,3075.92,3075.05,3076.07,3075.05,1411255
2019-11-05 15:57:00,3075.06,3074.11,3075.15,3074.08,1642368
2019-11-05 15:58:00,3074.37,3074.6,3075.59,3074.37,685507
2019-11-05 15:59:00,3074.69,3074.81,3075.57,3073.65,1904502
2019-11-05 16:00:00,3074.78,3074.75,3074.78,3074.75,757344
2019-11-06 09:30:00,3075.1,3074.12,3075.91,3073.9,1924279
2019-11-06 09:31:00,3074.02,3073.59,3074.12,3073.21,2058811
2019-11-06 09:32:00,3073.42,3071.78,3073.42,3071.74,1427176
2019-11-06 09:33:00,3071.76,3072.03,3072.07,3071.25,1578703
2019-11-06 09:34:00,3072.05,3071.2,3072.05,3071.12,1239742
2019-11-06 09:35:00,3071.19,3071.05,3071.44,3071.05,1195847
2019-11-06 09:36:00,3070.63,3071.99,3072.04,3070.08,576072
2019-11-06 09:37:00,3071.88,3070.79,3071.88,3070.79,2076512
2019-11-06 09:38:00,3070.91,3071.04,3071.34,3070.78,2216763
2019-11-06 09:39:00,3071.07,3071.54,3071.78,3070.61,1973246
2019-11-06 09:40:00,3071.66,3071.59,3072.0,3071.24,972152
2019-11-06 09:41:00,3071.64,3071.81,3071.86,3071.25,1785739
2019-11-06 09:42:00,3071.75,3072.32,3072.32,3071.75,2470037
2019-11-06 09:43:00,3072.31,3073.28,3073.28,3072.18,1296113
2019-11-06 09:44:00,3073.32,3072.97,3073.34,3072.72,1172672
2019-11-06 09:45:00,3073.1,3072.65,3073.28,3072.65,1544748
2019-11-06 09:46:00,3072.63,3072.18,3072.83,3072.11,1082681
2019-11-06 09:47:00,3072.13,3072.44,3072.9,3071.97,295531
2019-11-06 09:48:00,3072.43,3072.01,3072.5,3071.76,100912
2019-11-06 09:49:00,3072.06,3071.93,3072.19,3071.72,1363316
2019-11-06 09:50:00,3071.96,3071.97,3072.0,3071.64,709467
2019-11-06 09:51:00,3072.03,3073.27,3073.39,3072.03,1489966
2019-11-06 09:52:00,3073.25,3072.68,3073.25,3072.18,1061334
2019-11-06 09:53:00,3072.65,3072.57,3072.82,3072.39,2208626
2019-11-06 09:54:00,3072.58,3072.89,3073.11,3072.58,1371620
2019-11-06 09:55:00,3072.88,3073.86,3073.93,3072.82,891201
2019-11-06 09:56:00,3073.88,3074.33,3074.39,3073.75,474719
2019-11-06 09:57:00,3074.37,3074.48,3074.48,3074.11,1576057
2019-11-06 09:58:00,3074.54,3074.45,3074.86,3074.37,1216731
2019-11-06 09:59:00,3074.44,3074.68,3074.81,3074.36,768994
2019-11-06 10:00:00,3074.63,3075.32,3075.42,3074.45,1163906
2019-11-06 10:01:00,3075.36,3075.67,3075.72,3075.14,1793293
2019-11-06 10:02:00,3075.66,3075.89,3076.02,3075.66,1578302
2019-11-06 10:03:00,3075.86,3075.32,3075.9,3075.32,1126145
2019-11-06 10:04:00,3075.29,3075.07,3075.4,3074.98,854019
2019-11-06 10:05:00,3075.1,3075.85,3076.02,3075.1,1054264
2019-11-06 10:06:00,3075.81,3075.21,3075.83,3075.21,871962
2019-11-06 10:07:00,3075.17,3075.13,3075.47,3075.08,2033734
2019-11-06 10:08:00,3075.15,3074.96,3075.15,3074.71,1678002
2019-11-06 10:09:00,3074.98,3075.35,3075.35,3074.81,2018114
2019-11-06 10:10:00,3075.38,3075.85,3075.85,3074.94,1265817
2019-11-06 10:11:00,3075.85,3075.92,3076.29,3075.85,1545310
2019-11-06 10:12:00,3075.97,3075.99,3076.02,3075.59,200799
2019-11-06 10:13:00,3075.99,3076.39,3076.78,3075.82,1882506
2019-11-06 10:14:00,3076.39,3076.48,3076.51,3076.19,1122299
2019-11-06 10:15:00,3076.55,3075.56,3076.61,3075.51,1269447
2019-11-06 10:16:00,3075.54,3075.94,3075.94,3075.48,2122941
2019-11-06 10:17:00,3075.9,3076.19,3076.36,3075.9,1339789
2019-11-06 10:18:00,3076.23,3075.77,3076.23,3075.63,1873529
2019-11-06 10:19:00,3075.77,3075.5,3075.86,3075.46,2077278
2019-11-06 10:20:00,3075.48,3075.51,3075.69,3075.34,573998
2019-11-06 10:21:00,3075.55,3075.77,3075.99,3075.55,1831589
2019-11-06 10:22:00,3075.85,3075.21,3076.08,3075.14,826507
2019-11-06 10:23:00,3075.2,3075.41,3075.41,3075.16,1510336
2019-11-06 10:24:00,3075.38,3076.13,3076.13,3075.38,2530507
2019-11-06 10:25:00,3076.18,3075.87,3076.29,3075.82,838579
2019-11-06 10:26:00,3075.87,3075.47,3075.87,3075.38,410174
2019-11-06 10:27:00,3075.47,3074.55,3075.48,3074.54,2296859
2019-11-06 10:28:00,3074.55,3073.94,3074.55,3073.75,247796
2019-11-06 10:29:00,3073.96,3073.93,3074.16,3073.83,1819760
2019-11-06 10:30:00,3073.3,3073.18,3073.49,3072.75,833176
2019-11-06 10:31:00,3073.19,3073.61,3073.72,3072.9,1780528
2019-11-06 10:32:00,3073.59,3073.21,3073.8,3073.21,1912453
2019-11-06 10:33:00,3073.25,3073.45,3073.74,3073.25,1750732
2019-11-06 10:34:00,3073.46,3073.22,3073.55,3073.22,1547682
2019-11-06 10:35:00,3073.22,3072.81,3073.22,3072.63,1488687
2019-11-06 10:36:00,3072.85,3072.95,3073.05,3072.67,1428701
2019-11-06 10:37:00,3072.98,3073.4,3073.72,3072.98,1720166
2019-11-06 10:38:00,3073.38,3073.55,3073.71,3073.38,1355314
2019-11-06 10:39:00,3073.51,3073.45,3073.61,3073.37,996245
2019-11-06 10:40:00,3073.52,3073.68,3073.71,3073.5,1122868
2019-11-06 10:41:00,3073.77,3073.43,3073.93,3073.43,363823
2019-11-06 10:42:00,3073.44,3074.86,3074.86,3073.42,516552
2019-11-06 10:43:00,3074.86,3074.82,3075.06,3074.75,1757599
2019-11-06 10:44:00,3074.81,3074.55,3074.84,3074.17,1220936
2019-11-06 10:45:00,3074.58,3074.59,3074.82,3074.57,1168997
2019-11-06 10:46:00,3074.6,3073.95,3074.69,3073.8,964894
2019-11-06 10:47:00,3074.03,3073.71,3074.47,3073.67,1220496
2019-11-06 10:48:00,3073.81,3074.32,3074.33,3073.78,1485908
2019-11-06 10:49:00,3074.33,3074.17,3074.38,3074.12,1257400
2019-11-06 10:50:00,3074.19,3073.48,3074.19,3073.44,1066113
2019-11-06 10:51:00,3073.49,3073.33,3073.71,3073.3,611993
2019-11-06 10:52:00,3073.37,3073.71,3073.87,3073.3,2281488
2019-11-06 10:53:00,3073.71,3073.21,3073.71,3073.21,1415762
2019-11-06 10:54:00,3073.18,3072.96,3073.33,3072.96,2221823
2019-11-06 10:55:00,3072.96,3072.75,3073.01,3072.61,1266918
2019-11-06 10:56:00,3072.73,3073.21,3073.31,3072.69,655036
2019-11-06 10:57:00,3073.22,3073.0,3073.34,3072.88,1112953
2019-11-06 10:58:00,3072.99,3072.71,3072.99,3072.49,409500
2019-11-06 10:59:00,3072.73,3072.59,3072.87,3072.38,1350686
2019-11-06 11:00:00,3072.64,3073.59,3073.71,3072.64,893842
2019-11-06 11:01:00,3073.56,3073.23,3073.57,3073.22,2149152
2019-11-06 11:02:00,3073.24,3072.84,3073.25,3072.55,1506108
2019-11-06 11:03:00,3072.9,3072.94,3073.31,3072.83,1748270
2019-11-06 11:04:00,3072.98,3073.88,3073.99,3072.98,2420623
2019-11-06 11:05:00,3073.9,3074.13,3074.29,3073.9,1743212
2019-11-06 11:06:00,3074.15,3074.3,3074.36,3074.01,1863159
2019-11-06 11:07:00,3074.27,3074.33,3074.34,3074.25,1750960
2019-11-06 11:08:00,3074.33,3074.53,3074.6,3074.33,2131966
2019-11-06 11:09:00,3074.48,3074.51,3074.83,3074.35,1567915
2019-11-06 11:10:00,3074.52,3074.59,3074.59,3074.46,1308551
2019-11-06 11:11:00,3074.57,3074.74,3074.83,3074.57,1343029
2019-11-06 11:12:00,3074.77,3074.58,3074.77,3074.52,1805576
2019-11-06 11:13:00,3074.59,3073.99,3074.65,3073.98,1381415
2019-11-06 11:14:00,3073.94,3073.47,3074.0,3073.42,1088296
2019-11-06 11:15:00,3073.49,3074.01,3074.05,3073.46,549619
2019-11-06 11:16:00,3074.03,3074.06,3074.56,3074.03,1601906
2019-11-06 11:17:00,3074.04,3073.52,3074.07,3073.41,1504411
2019-11-06 11:18:00,3073.52,3073.83,3073.87,3073.49,2216994
2019-11-06 11:19:00,3073.83,3074.32,3074.36,3073.83,1230444
2019-11-06 11:20:00,3074.3,3073.89,3074.33,3073.87,1849536
2019-11-06 11:21:00,3073.88,3074.13,3074.16,3073.83,492477
2019-11-06 11:22:00,3074.13,3073.68,3074.28,3073.67,1161570
2019-11-06 11:23:00,3073.67,3073.52,3073.81,3073.47,402893
2019-11-06 11:24:00,3073.51,3073.41,3073.51,3073.35,1448197
2019-11-06 11:25:00,3073.45,3073.64,3073.64,3073.42,393920
2019-11-06 11:26:00,3073.65,3073.98,3074.0,3073.65,1400307
2019-11-06 11:27:00,3073.97,3073.8,3074.01,3073.65,1092059
2019-11-06 11:28:00,3073.78,3073.39,3073.82,3073.26,1220443
2019-11-06 11:29:00,3073.39,3073.72,3073.72,3073.39,738019
2019-11-06 11:30:00,3073.74,3074.79,3074.8,3073.61,1416500
2019-11-06 11:31:00,3074.8,3075.2,3075.46,3074.8,2584672
2019-11-06 11:32:00,3075.21,3075.52,3075.63,3075.21,479356
2019-11-06 11:33:00,3075.56,3075.89,3075.89,3075.56,1528565
2019-11-06 11:34:00,3075.9,3075.98,3075.98,3075.8,506388
2019-11-06 11:35:00,3076.0,3075.59,3076.12,3075.59,2328917
2019-11-06 11:36:00,3075.57,3075.95,3075.96,3075.57,1665868
2019-11-06 11:37:00,3075.96,3075.79,3075.98,3075.65,1436558
2019-11-06 11:38:00,3075.85,3075.81,3075.89,3075.65,1976012
2019-11-06 11:39:00,3075.82,3076.12,3076.15,3075.82,618267
2019-11-06 11:40:00,3076.16,3075.97,3076.16,3075.87,1403234
2019-11-06 11:41:00,3075.98,3076.1,3076.13,3075.9,1815796
2019-11-06 11:42:00,3076.11,3076.28,3076.31,3076.07,1166921
2019-11-06 11:43:00,3076.28,3075.81,3076.32,3075.81,648468
2019-11-06 11:44:00,3075.79,3070.42,3078.34,3070.16,1977584
2019-11-06 11:45:00,3070.6,3072.71,3072.88,3067.26,1059052
2019-11-06 11:46:00,3072.76,3071.57,3073.2,3070.85,1081971
2019-11-06 11:47:00,3071.73,3070.58,3072.03,3070.51,1811409
2019-11-06 11:48:00,3070.6,3068.25,3070.63,3068.21,1339410
2019-11-06 11:49:00,3068.29,3069.14,3069.76,3068.08,1356898
2019-11-06 11:50:00,3068.79,3067.96,3068.99,3067.74,345399
2019-11-06 11:51:00,3067.9,3068.22,3068.22,3067.39,785078
2019-11-06 11:52:00,3068.19,3066.38,3068.19,3066.21,1396688
2019-11-06 11:53:00,3066.43,3066.8,3067.66,3066.29,2285715
2019-11-06 11:54:00,3066.83,3066.44,3066.83,3065.89,1636683
2019-11-06 11:55:00,3066.41,3068.23,3068.23,3066.41,1106688
2019-11-06 11:56:00,3068.23,3068.48,3068.53,3067.96,1217767
2019-11-06 11:57:00,3068.47,3068.42,3068.53,3068.18,1434862
2019-11-06 11:58:00,3068.44,3068.92,3068.93,3068.44,2142771
2019-11-06 11:59:00,3068.93,3068.44,3069.14,3068.44,1619864
2019-11-06 12:00:00,3068.83,3068.7,3068.83,3068.19,2297329
2019-11-06 12:01:00,3068.71,3069.56,3069.56,3068.54,1157317
2019-11-06 12:02:00,3069.58,3070.01,3070.64,3069.55,1062612
2019-11-06 12:03:00,3070.07,3069.4,3070.07,3069.35,1807496
2019-11-06 12:04:00,3069.4,3070.23,3070.31,3069.39,2451113
2019-11-06 12:05:00,3070.17,3070.61,3070.73,3069.76,1371023
2019-11-06 12:06:00,3070.62,3070.42,3070.76,3070.41,1786631
2019-11-06 12:07:00,3070.42,3070.97,3070.97,3070.4,2167535
2019-11-06 12:08:00,3071.01,3071.51,3071.54,3070.94,2187573
2019-11-06 12:09:00,3071.5,3071.09,3071.75,3071.01,584826
2019-11-06 12:10:00,3071.12,3070.7,3071.28,3070.7,1308497
2019-11-06 12:11:00,3070.67,3070.35,3070.96,3070.34,672088
2019-11-06 12:12:00,3070.42,3070.66,3070.74,3070.17,812187
2019-11-06 12:13:00,3070.64,3070.84,3071.07,3070.62,1354592
2019-11-06 12:14:00,3070.84,3070.9,3070.94,3070.66,1226907
2019-11-06 12:15:00,3070.9,3070.31,3070.9,3070.12,1552999
2019-11-06 12:16:00,3070.37,3070.03,3070.64,3069.99,2182675
2019-11-06 12:17:00,3070.03,3069.56,3070.06,3069.56,1466337
2019-11-06 12:18:00,3069.54,3069.64,3069.94,3069.54,1610463
2019-11-06 12:19:00,3069.64,3069.79,3070.04,3069.64,714445
2019-11-06 12:20:00,3069.78,3070.0,3070.0,3069.51,1927930
2019-11-06 12:21:00,3070.0,3070.16,3070.44,3070.0,1585539
2019-11-06 12:22:00,3070.14,3070.14,3070.28,3069.95,1133639
2019-11-06 12:23:00,3070.11,3069.39,3070.11,3069.37,1155058
2019-11-06 12:24:00,3069.41,3069.8,3069.9,3069.41,190976
2019-11-06 12:25:00,3069.8,3069.84,3070.05,3069.71,2038622
2019-11-06 12:26:00,3069.85,3069.2,3069.94,3069.2,1046692
2019-11-06 12:27:00,3069.18,3068.73,3069.19,3068.72,778889
2019-11-06 12:28:00,3068.72,3068.65,3068.74,3068.49,1158475
2019-11-06 12:29:00,3068.66,3068.41,3068.83,3068.36,1209971
2019-11-06 12:30:00,3068.42,3068.54,3068.78,3068.4,836084
2019-11-06 12:31:00,3068.54,3068.77,3068.77,3068.54,1543904
2019-11-06 12:32:00,3068.87,3068.7,3069.04,3068.6,1322038
2019-11-06 12:33:00,3068.72,3068.89,3068.9,3068.63,1101660
2019-11-06 12:34:00,3068.91,3069.15,3069.15,3068.88,1131020
2019-11-06 12:35:00,3069.14,3069.71,3069.71,3069.14,1963876
2019-11-06 12:36:00,3069.75,3070.17,3070.24,3069.75,1423061
2019-11-06 12:37:00,3070.18,3070.35,3070.35,3069.98,1115420
2019-11-06 12:38:00,3070.44,3070.77,3070.77,3070.32,1544954
2019-11-06 12:39:00,3070.79,3070.84,3070.85,3070.44,1259783
2019-11-06 12:40:00,3070.83,3070.97,3071.11,3070.83,1469000
2019-11-06 12:41:00,3070.96,3070.88,3071.0,3070.75,1222972
2019-11-06 12:42:00,3070.86,3070.66,3070.86,3070.53,2140261
2019-11-06 12:43:00,3070.65,3070.16,3070.65,3069.94,1423633
2019-11-06 12:44:00,3070.17,3069.9,3070.32,3069.89,1029886
2019-11-06 12:45:00,3069.94,3069.53,3069.95,3069.53,1542410
2019-11-06 12:46:00,3069.51,3069.3,3069.51,3069.17,2108529
2019-11-06 12:47:00,3069.3,3069.05,3069.3,3069.01,1384071
2019-11-06 12:48:00,3069.1,3068.67,3069.14,3068.58,875633
2019-11-06 12:49:00,3068.71,3069.2,3069.23,3068.71,1607552
2019-11-06 12:50:00,3069.21,3069.08,3069.45,3069.08,1190474
2019-11-06 12:51:00,3069.08,3069.14,3069.17,3068.99,1378727
2019-11-06 12:52:00,3069.16,3069.12,3069.33,3069.08,1655499
2019-11-06 12:53:00,3069.25,3068.7,3069.31,3068.69,1101407
2019-11-06 12:54:00,3068.65,3068.85,3069.01,3068.61,1964798
2019-11-06 12:55:00,3068.86,3068.89,3069.0,3068.84,1692839
2019-11-06 12:56:00,3068.85,3068.76,3068.9,3068.74,1582534
2019-11-06 12:57:00,3068.76,3068.82,3068.92,3068.56,2167685
2019-11-06 12:58:00,3068.82,3068.94,3069.02,3068.69,278748
2019-11-06 12:59:00,3068.94,3069.73,3069.74,3068.9,1452968
2019-11-06 13:00:00,3069.73,3069.9,3070.54,3069.68,1544873
2019-11-06 13:01:00,3069.85,3069.46,3069.86,3069.39,1658956
2019-11-06 13:02:00,3069.46,3069.69,3069.71,3069.24,1021868
2019-11-06 13:03:00,3069.66,3069.89,3069.92,3069.48,906822
2019-11-06 13:04:00,3069.89,3070.01,3070.03,3069.67,1227034
2019-11-06 13:05:00,3070.02,3069.78,3070.02,3069.37,902494
2019-11-06 13:06:00,3069.76,3069.3,3069.76,3069.28,1309423
2019-11-06 13:07:00,3069.29,3069.2,3069.33,3069.09,2124784
2019-11-06 13:08:00,3069.19,3068.33,3069.19,3068.26,1682608
2019-11-06 13:09:00,3068.32,3068.58,3068.7,3068.32,1754580
2019-11-06 13:10:00,3068.59,3068.99,3069.0,3068.41,1965006
2019-11-06 13:11:00,3068.99,3068.97,3069.0,3068.79,164390
2019-11-06 13:12:00,3068.95,3069.21,3069.21,3068.95,1969469
2019-11-06 13:13:00,3069.24,3069.68,3069.68,3069.24,477164
2019-11-06 13:14:00,3069.71,3069.8,3069.94,3069.67,1242467
2019-11-06 13:15:00,3069.83,3070.42,3070.42,3069.83,859468
2019-11-06 13:16:00,3070.44,3070.58,3070.59,3070.28,2113800
2019-11-06 13:17:00,3070.58,3070.73,3071.09,3070.58,2421658
2019-11-06 13:18:00,3070.75,3071.22,3071.25,3070.75,1658761
2019-11-06 13:19:00,3071.22,3071.36,3071.37,3071.11,511320
2019-11-06 13:20:00,3071.36,3072.25,3072.25,3071.36,577610
2019-11-06 13:21:00,3072.25,3072.29,3072.35,3072.03,2068082
